Date,Close USD
24-Mar-14,583.41
23-Mar-14,561.27
22-Mar-14,565.04
21-Mar-14,571.49
20-Mar-14,588.77
19-Mar-14,609.89
18-Mar-14,614.83
17-Mar-14,622.37
16-Mar-14,631.11
15-Mar-14,636.12
14-Mar-14,628.8
13-Mar-14,638.14
12-Mar-14,632.1
11-Mar-14,634.11
10-Mar-14,627.79
09-Mar-14,636.96
08-Mar-14,617.45
07-Mar-14,629.15
06-Mar-14,663.86
05-Mar-14,665.51
04-Mar-14,666.78
03-Mar-14,667.76
02-Mar-14,559.79
01-Mar-14,565.61
28-Feb-14,549.26
27-Feb-14,578.77
26-Feb-14,582.69
25-Feb-14,538.71
24-Feb-14,546.32
23-Feb-14,605.82
22-Feb-14,605.42
21-Feb-14,574.16
20-Feb-14,556.14
19-Feb-14,623.03
18-Feb-14,626.6
17-Feb-14,626.27
16-Feb-14,616.63
15-Feb-14,650.92
14-Feb-14,661.99
13-Feb-14,605.24
12-Feb-14,651.72
11-Feb-14,672.17
10-Feb-14,681.03
09-Feb-14,682.9
08-Feb-14,673.92
07-Feb-14,712.4
06-Feb-14,781.55
05-Feb-14,811.91
04-Feb-14,827.96
03-Feb-14,823.83
02-Feb-14,825.37
01-Feb-14,832.58
31-Jan-14,829.92
30-Jan-14,819.03
29-Jan-14,826
28-Jan-14,812.51
27-Jan-14,771.39
26-Jan-14,885.28
25-Jan-14,853.61
24-Jan-14,797.07
23-Jan-14,822.04
22-Jan-14,845.59
21-Jan-14,863.91
20-Jan-14,870.2
19-Jan-14,870.96
18-Jan-14,840
17-Jan-14,814.64
16-Jan-14,835.63
15-Jan-14,860.9
14-Jan-14,833.27
13-Jan-14,841.2
12-Jan-14,863.22
11-Jan-14,913.95
10-Jan-14,868.48
09-Jan-14,846.86
08-Jan-14,842.72
07-Jan-14,802
06-Jan-14,953.29
05-Jan-14,933.53
04-Jan-14,859.51
03-Jan-14,818.72
02-Jan-14,802.39
01-Jan-14,771.4
31-Dec-13,754.01
30-Dec-13,756.13
29-Dec-13,745.05
28-Dec-13,727.83
27-Dec-13,735.07
26-Dec-13,761.98
25-Dec-13,682.21
24-Dec-13,665.58
23-Dec-13,673.41
22-Dec-13,617.18
21-Dec-13,605.66
20-Dec-13,625.32
19-Dec-13,691.96
18-Dec-13,522.7
17-Dec-13,682.12
16-Dec-13,705.97
15-Dec-13,876.12
14-Dec-13,872.6
13-Dec-13,892.58
12-Dec-13,873.26
11-Dec-13,878.48
10-Dec-13,988.51
09-Dec-13,893.19
08-Dec-13,795.87
07-Dec-13,698.23
06-Dec-13,829.45
05-Dec-13,"1,045.11"
04-Dec-13,"1,151.17"
03-Dec-13,"1,078.28"
02-Dec-13,"1,043.33"
01-Dec-13,955.85
30-Nov-13,"1,129.43"
29-Nov-13,"1,131.97"
28-Nov-13,"1,031.95"
27-Nov-13,"1,001.96"
26-Nov-13,928.1
25-Nov-13,799.11
24-Nov-13,774.25
23-Nov-13,797.82
22-Nov-13,771.44
21-Nov-13,722.43
20-Nov-13,590.83
19-Nov-13,584.61
18-Nov-13,703.56
17-Nov-13,492.11
16-Nov-13,440.22
15-Nov-13,417.95
14-Nov-13,420.2
13-Nov-13,407.37
12-Nov-13,360.33
11-Nov-13,342.44
10-Nov-13,326.62
09-Nov-13,339.11
08-Nov-13,338.11
07-Nov-13,296.41
06-Nov-13,262.5
05-Nov-13,245.24
04-Nov-13,229.1
03-Nov-13,215.05
02-Nov-13,206.22
01-Nov-13,206.18
31-Oct-13,204
30-Oct-13,199.97
29-Oct-13,204.39
28-Oct-13,198.55
27-Oct-13,196.44
26-Oct-13,177.32
25-Oct-13,186.69
24-Oct-13,198.23
23-Oct-13,213.62
22-Oct-13,193.76
21-Oct-13,182.21
20-Oct-13,174.61
19-Oct-13,172.42
18-Oct-13,155.96
17-Oct-13,146.25
16-Oct-13,142.55
15-Oct-13,145.24
14-Oct-13,140.52
13-Oct-13,138.13
12-Oct-13,135.19
11-Oct-13,130.9
10-Oct-13,130.59
09-Oct-13,130.69
08-Oct-13,126
07-Oct-13,126.94
06-Oct-13,129
05-Oct-13,128.55
04-Oct-13,129.01
03-Oct-13,123.63
02-Oct-13,114.13
01-Oct-13,132.18
30-Sep-13,133
29-Sep-13,137.34
28-Sep-13,134.78
27-Sep-13,133.78
26-Sep-13,128.38
25-Sep-13,128.22
24-Sep-13,127.25
23-Sep-13,125.95
22-Sep-13,129.12
21-Sep-13,127.43
20-Sep-13,127.04
19-Sep-13,129.65
18-Sep-13,131.47
17-Sep-13,131.66
16-Sep-13,131.72
15-Sep-13,130.37
14-Sep-13,129.22
13-Sep-13,134.98
12-Sep-13,133.13
11-Sep-13,135.25
10-Sep-13,125.91
09-Sep-13,127.11
08-Sep-13,121.66
07-Sep-13,124.15
06-Sep-13,119.15
05-Sep-13,126.43
04-Sep-13,126.74
03-Sep-13,136.77
02-Sep-13,135.85
01-Sep-13,138.34
31-Aug-13,135.35
30-Aug-13,133.49
29-Aug-13,122.39
28-Aug-13,122.62
27-Aug-13,126.5
26-Aug-13,120.06
25-Aug-13,122.11
24-Aug-13,120.04
23-Aug-13,118.5
22-Aug-13,121.15
21-Aug-13,123.3
20-Aug-13,121.21
19-Aug-13,119
18-Aug-13,113.5
17-Aug-13,113.5
16-Aug-13,108.99
15-Aug-13,109.99
14-Aug-13,112.56
13-Aug-13,109
12-Aug-13,106.64
11-Aug-13,105
10-Aug-13,103
09-Aug-13,102.8
08-Aug-13,103
07-Aug-13,106.75
06-Aug-13,106.75
05-Aug-13,106.22
04-Aug-13,105.14
03-Aug-13,104
02-Aug-13,104.5
01-Aug-13,104
31-Jul-13,106.09
30-Jul-13,107.99
29-Jul-13,101.2
28-Jul-13,99.76
27-Jul-13,94.12
26-Jul-13,96.02
25-Jul-13,96.9
24-Jul-13,94.51
23-Jul-13,95.56
22-Jul-13,91.61
21-Jul-13,90.76
20-Jul-13,89.39
19-Jul-13,92.17
18-Jul-13,90.58
17-Jul-13,98.5
16-Jul-13,97.45
15-Jul-13,98.4
14-Jul-13,94.69
13-Jul-13,98.13
12-Jul-13,93.59
11-Jul-13,88.98
10-Jul-13,86.76
09-Jul-13,76.69
08-Jul-13,76.52
07-Jul-13,74.56
06-Jul-13,70.28
05-Jul-13,68.43
04-Jul-13,80.53
03-Jul-13,77.53
02-Jul-13,90.13
01-Jul-13,88.05
30-Jun-13,96.61
29-Jun-13,94.99
28-Jun-13,94.65
27-Jun-13,101.44
26-Jun-13,104
25-Jun-13,103.95
24-Jun-13,102.74
23-Jun-13,107.6
22-Jun-13,108.3
21-Jun-13,109.5
20-Jun-13,110.15
19-Jun-13,108.25
18-Jun-13,107.4
17-Jun-13,101.7
16-Jun-13,99.51
15-Jun-13,99.99
14-Jun-13,99.98
13-Jun-13,104
12-Jun-13,108.15
11-Jun-13,108.9
10-Jun-13,106.35
09-Jun-13,100
08-Jun-13,108.3
07-Jun-13,111.5
06-Jun-13,118
05-Jun-13,121.65
04-Jun-13,121.42
03-Jun-13,122.22
02-Jun-13,122.29
01-Jun-13,129.3
31-May-13,129
30-May-13,128.8
29-May-13,132.3
28-May-13,129
27-May-13,129.74
26-May-13,133.48
25-May-13,131.98
24-May-13,133.2
23-May-13,126.7
22-May-13,123.89
21-May-13,122.88
20-May-13,122
19-May-13,121.99
18-May-13,123.5
17-May-13,123.01
16-May-13,118.76
15-May-13,114.22
14-May-13,111.5
13-May-13,117.98
12-May-13,115
11-May-13,115.24
10-May-13,117.2
09-May-13,112.67
08-May-13,113.57
07-May-13,111.5
06-May-13,112.3
05-May-13,115.91
04-May-13,112.5
03-May-13,97.75
02-May-13,105.21
01-May-13,116.99
30-Apr-13,139
29-Apr-13,144.54
28-Apr-13,134.21
